customer_id,customer_city,customer_state,total_orders,total_items_purchased,total_spent,average_item_value,first_purchase,last_purchase,customer_lifetime_days,days_since_last_purchase,churn_risk_segment,ingestion_timestamp,ingestion_date,pipeline_name,run_id
CUST_014688,Natal,RN,3,6,8402.710000000001,1400.4516666666668,2021-02-13T14:40:00.000Z,2021-10-06T21:47:00.000Z,235,622,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014711,Cuiaba,MT,2,8,11734.210000000001,1466.7762500000001,2022-08-07T23:57:00.000Z,2023-01-27T17:44:00.000Z,173,144,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014715,Joao Pessoa,PB,3,5,6356.359999999999,1271.2719999999997,2021-06-25T06:34:00.000Z,2023-04-30T04:19:00.000Z,674,51,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014772,Cuiaba,MT,2,4,3707.3999999999996,926.8499999999999,2021-01-21T09:48:00.000Z,2023-01-29T14:06:00.000Z,738,142,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014793,Natal,RN,1,1,2125.25,2125.25,2023-03-08T07:48:00.000Z,2023-03-08T07:48:00.000Z,0,104,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014794,Cuiaba,MT,4,7,9793.810000000001,1399.1157142857144,2021-07-21T01:05:00.000Z,2023-04-09T16:38:00.000Z,627,72,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014803,Porto Alegre,RS,3,6,7585.47,1264.2450000000001,2021-05-15T00:28:00.000Z,2022-03-22T19:23:00.000Z,311,455,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014817,Belo Horizonte,MG,2,4,4854.17,1213.5425,2021-01-31T10:25:00.000Z,2022-08-20T03:26:00.000Z,566,304,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014831,Maceio,AL,4,9,15143.880000000001,1682.6533333333334,2021-07-13T00:13:00.000Z,2022-10-18T12:13:00.000Z,462,245,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014836,Joao Pessoa,PB,3,6,9855.1,1642.5166666666667,2021-03-06T18:46:00.000Z,2023-04-26T23:59:00.000Z,781,55,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014843,Belo Horizonte,MG,3,3,3829.83,1276.61,2021-04-03T22:26:00.000Z,2022-08-05T18:21:00.000Z,489,319,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014849,Campo Grande,MS,3,6,7391.94,1231.99,2021-05-23T11:41:00.000Z,2023-04-23T10:03:00.000Z,700,58,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014861,Florianopolis,SC,1,2,564.41,282.205,2021-01-07T22:42:00.000Z,2021-01-07T22:42:00.000Z,0,894,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014900,Sao Paulo,SP,4,5,4472.91,894.582,2021-05-17T16:25:00.000Z,2023-02-12T17:12:00.000Z,636,128,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014930,Porto Alegre,RS,3,9,12449.79,1383.3100000000002,2021-03-18T13:25:00.000Z,2023-06-15T13:29:00.000Z,819,5,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_014964,Teresina,PI,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000012,Maceio,AL,5,10,16491.35,1649.1349999999998,2021-01-10T23:29:00.000Z,2023-01-18T06:30:00.000Z,738,153,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000013,Recife,PE,4,5,8206.58,1641.316,2021-10-27T09:50:00.000Z,2023-01-03T21:33:00.000Z,433,168,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000019,Salvador,BA,4,8,8138.21,1017.27625,2021-03-18T14:53:00.000Z,2023-02-09T10:58:00.000Z,693,131,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000044,Goiania,GO,3,5,4756.39,951.278,2022-10-27T22:38:00.000Z,2023-04-14T07:23:00.000Z,169,67,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000058,Fortaleza,CE,2,2,2718.17,1359.085,2021-07-09T17:37:00.000Z,2022-01-26T08:46:00.000Z,201,510,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000062,Curitiba,PR,3,6,9348.32,1558.0533333333333,2021-06-17T09:36:00.000Z,2023-05-15T20:00:00.000Z,697,36,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000071,Goiania,GO,4,5,4471,894.2,2021-01-10T18:41:00.000Z,2023-03-23T05:57:00.000Z,802,89,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000075,Aracaju,SE,3,4,5088.82,1272.205,2021-12-11T16:03:00.000Z,2022-11-26T21:37:00.000Z,350,206,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000088,Belo Horizonte,MG,2,5,4898.170000000001,979.6340000000002,2022-06-10T10:48:00.000Z,2023-01-03T05:38:00.000Z,207,168,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000099,Aracaju,SE,3,5,7414.31,1482.862,2021-03-22T23:01:00.000Z,2023-06-06T17:49:00.000Z,806,14,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000102,Goiania,GO,6,9,15862.749999999998,1762.5277777777776,2021-06-10T08:49:00.000Z,2023-06-10T18:58:00.000Z,730,10,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000129,Campo Grande,MS,5,9,13332.02,1481.3355555555556,2021-05-23T14:56:00.000Z,2023-05-14T23:41:00.000Z,721,37,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000158,Porto Velho,RO,2,4,3725.21,931.3025,2021-08-31T16:11:00.000Z,2023-01-25T07:39:00.000Z,512,146,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000167,Belem,PA,5,8,9807.550000000001,1225.9437500000001,2021-07-20T22:31:00.000Z,2022-08-07T14:26:00.000Z,383,317,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000169,Sao Paulo,SP,4,7,10671.22,1524.4599999999998,2021-03-02T19:56:00.000Z,2022-03-07T13:22:00.000Z,370,470,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000193,Rio De Janeiro,RJ,4,4,5608.96,1402.24,2021-04-16T21:41:00.000Z,2023-02-11T06:13:00.000Z,666,129,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000254,Cuiaba,MT,7,15,18572.81,1238.1873333333335,2021-03-15T04:05:00.000Z,2022-08-09T07:19:00.000Z,512,315,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000260,Goiania,GO,5,14,17050.05,1217.8607142857143,2021-05-05T23:33:00.000Z,2023-04-02T22:27:00.000Z,697,79,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000267,Belo Horizonte,MG,1,1,386.91,386.91,2022-12-30T06:01:00.000Z,2022-12-30T06:01:00.000Z,0,172,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000268,Belem,PA,3,5,3778.7700000000004,755.7540000000001,2021-12-06T12:38:00.000Z,2023-04-12T03:47:00.000Z,492,69,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000283,Salvador,BA,2,5,7331.82,1466.364,2021-05-31T03:57:00.000Z,2023-03-04T21:00:00.000Z,642,108,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000299,Goiania,GO,5,5,6655.389999999999,1331.078,2021-04-22T11:26:00.000Z,2022-12-08T21:11:00.000Z,595,194,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000326,Teresina,PI,3,6,7944.070000000001,1324.0116666666668,2022-05-09T21:41:00.000Z,2022-12-20T05:36:00.000Z,225,182,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000331,Goiania,GO,4,10,14012.29,1401.229,2022-04-05T01:10:00.000Z,2023-05-25T00:42:00.000Z,415,26,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000345,Manaus,AM,3,5,8677.85,1735.5700000000002,2021-10-11T06:11:00.000Z,2022-04-23T15:23:00.000Z,194,423,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000351,Sao Paulo,SP,2,2,2387.6200000000003,1193.8100000000002,2021-08-09T14:53:00.000Z,2022-03-06T08:57:00.000Z,209,471,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000355,Cuiaba,MT,3,4,4847.92,1211.98,2021-02-08T09:07:00.000Z,2023-01-27T22:14:00.000Z,718,144,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000381,Sao Paulo,SP,5,6,10115.16,1685.86,2021-06-17T11:10:00.000Z,2023-05-25T00:17:00.000Z,707,26,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000385,Goiania,GO,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000399,Joao Pessoa,PB,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000412,Belem,PA,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000435,Maceio,AL,4,6,10022.310000000001,1670.3850000000002,2021-07-26T08:12:00.000Z,2023-05-27T09:33:00.000Z,670,24,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000438,Aracaju,SE,4,5,7000.85,1400.17,2021-09-29T11:48:00.000Z,2022-04-08T06:33:00.000Z,191,438,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000451,Porto Velho,RO,4,6,10155.11,1692.5183333333334,2022-01-21T13:59:00.000Z,2023-05-27T03:44:00.000Z,491,24,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000466,Campo Grande,MS,4,8,12881.500000000002,1610.1875000000002,2021-12-23T00:18:00.000Z,2022-09-09T21:33:00.000Z,260,284,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000493,Belo Horizonte,MG,1,1,1291.73,1291.73,2022-02-22T23:29:00.000Z,2022-02-22T23:29:00.000Z,0,483,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000495,Salvador,BA,4,10,13678.029999999999,1367.8029999999999,2021-03-09T16:04:00.000Z,2023-01-02T08:57:00.000Z,664,169,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000527,Belem,PA,6,14,15047.56,1074.8257142857142,2021-05-04T23:44:00.000Z,2022-06-10T05:42:00.000Z,402,375,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000551,Goiania,GO,5,5,7341.25,1468.25,2021-09-11T19:52:00.000Z,2023-01-10T09:29:00.000Z,486,161,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000580,Sao Paulo,SP,3,7,10502.240000000002,1500.3200000000002,2021-02-24T00:02:00.000Z,2022-02-23T07:46:00.000Z,364,482,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000582,Maceio,AL,1,1,1358.74,1358.74,2022-08-20T14:17:00.000Z,2022-08-20T14:17:00.000Z,0,304,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000585,Belem,PA,2,2,2996.54,1498.27,2021-12-17T14:35:00.000Z,2023-03-21T11:04:00.000Z,459,91,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000595,Sao Paulo,SP,1,1,473.95,473.95,2022-06-20T04:27:00.000Z,2022-06-20T04:27:00.000Z,0,365,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000608,Belem,PA,3,5,5539.04,1107.808,2022-09-11T21:02:00.000Z,2022-10-25T17:17:00.000Z,44,238,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000639,Maceio,AL,4,6,9469.08,1578.18,2021-09-21T02:04:00.000Z,2023-03-21T02:43:00.000Z,546,91,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000640,Natal,RN,5,10,12365.61,1236.5610000000001,2021-02-03T01:40:00.000Z,2022-10-16T16:25:00.000Z,620,247,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000641,Florianopolis,SC,4,9,13296.240000000002,1477.3600000000001,2021-03-05T22:17:00.000Z,2023-05-08T08:51:00.000Z,794,43,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000656,Campo Grande,MS,3,5,5146.28,1029.2559999999999,2021-09-13T20:47:00.000Z,2023-05-09T22:35:00.000Z,603,42,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000703,Maceio,AL,3,4,2323.3500000000004,580.8375000000001,2022-01-28T13:58:00.000Z,2022-11-06T11:08:00.000Z,282,226,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000707,Natal,RN,2,7,8616.29,1230.8985714285716,2021-03-30T22:39:00.000Z,2023-05-24T13:17:00.000Z,785,27,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000711,Fortaleza,CE,4,10,11415.36,1141.536,2021-02-17T03:45:00.000Z,2022-09-26T19:01:00.000Z,586,267,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000726,Fortaleza,CE,4,6,7055.69,1175.9483333333333,2021-02-23T03:42:00.000Z,2023-05-04T13:35:00.000Z,800,47,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000727,Joao Pessoa,PB,4,8,10074.09,1259.26125,2021-03-05T13:55:00.000Z,2023-01-16T12:33:00.000Z,682,155,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000741,Cuiaba,MT,5,5,5507.3,1101.46,2021-06-25T01:44:00.000Z,2023-03-22T20:55:00.000Z,635,90,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000746,Natal,RN,3,5,8518.880000000001,1703.7760000000003,2021-11-15T05:41:00.000Z,2023-01-26T19:58:00.000Z,437,145,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000775,Natal,RN,8,18,23836.010000000002,1324.222777777778,2021-04-09T05:17:00.000Z,2023-04-26T03:26:00.000Z,747,55,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000787,Sao Paulo,SP,4,9,10769.16,1196.5733333333333,2021-01-12T02:29:00.000Z,2022-11-22T02:37:00.000Z,679,210,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000792,Teresina,PI,6,13,15886.29,1222.0223076923078,2021-05-10T01:29:00.000Z,2022-09-07T19:54:00.000Z,485,286,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000802,Fortaleza,CE,2,2,764.28,382.14,2021-06-04T08:46:00.000Z,2023-03-13T21:06:00.000Z,647,99,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000809,Cuiaba,MT,6,8,11980.529999999999,1497.5662499999999,2021-09-14T17:13:00.000Z,2022-09-08T22:12:00.000Z,359,285,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000819,Belo Horizonte,MG,4,8,10650.3,1331.2875,2021-10-22T12:16:00.000Z,2022-09-19T20:54:00.000Z,332,274,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000838,Campo Grande,MS,3,5,4911.49,982.298,2021-09-25T18:51:00.000Z,2023-06-09T16:57:00.000Z,622,11,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000854,Belem,PA,2,2,2633.95,1316.975,2022-10-03T11:17:00.000Z,2023-02-26T05:44:00.000Z,146,114,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000866,Manaus,AM,1,2,2565.79,1282.895,2022-10-19T04:48:00.000Z,2022-10-19T04:48:00.000Z,0,244,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000869,Salvador,BA,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000919,Recife,PE,5,11,7356.84,668.8036363636364,2021-04-27T19:15:00.000Z,2022-06-25T19:13:00.000Z,424,360,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000955,Goiania,GO,6,12,17336.91,1444.7425,2021-04-01T20:06:00.000Z,2023-03-14T08:00:00.000Z,712,98,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000958,Porto Alegre,RS,5,12,15243.669999999998,1270.305833333333,2021-06-25T06:05:00.000Z,2022-11-26T18:19:00.000Z,519,206,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000989,Recife,PE,5,8,8273.54,1034.1925,2022-05-31T12:36:00.000Z,2022-12-23T12:37:00.000Z,206,179,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_000994,Campo Grande,MS,3,7,10833.810000000001,1547.687142857143,2021-09-07T12:32:00.000Z,2022-08-27T16:13:00.000Z,354,297,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001016,Belem,PA,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001036,Fortaleza,CE,5,10,13893.250000000002,1389.3250000000003,2021-11-15T02:29:00.000Z,2023-02-26T23:53:00.000Z,468,114,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001049,Belem,PA,2,3,3798.29,1266.0966666666666,2021-09-23T21:47:00.000Z,2022-07-09T23:56:00.000Z,289,346,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001055,Porto Velho,RO,2,3,3064.2700000000004,1021.4233333333335,2021-04-20T06:59:00.000Z,2021-10-19T10:45:00.000Z,182,609,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001056,Goiania,GO,3,3,3535.0699999999997,1178.3566666666666,2021-03-09T12:48:00.000Z,2021-12-22T07:09:00.000Z,288,545,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001065,Recife,PE,4,11,15159.13,1378.1027272727272,2021-03-29T10:56:00.000Z,2022-12-20T10:22:00.000Z,631,182,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001079,Salvador,BA,2,2,2513.54,1256.77,2021-01-08T10:50:00.000Z,2021-10-06T20:41:00.000Z,271,622,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001111,Porto Velho,RO,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001137,Sao Paulo,SP,4,4,5609.85,1402.4625,2021-09-28T10:11:00.000Z,2022-05-23T02:59:00.000Z,237,393,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001146,Cuiaba,MT,2,5,6702.650000000001,1340.5300000000002,2021-07-11T03:38:00.000Z,2022-05-24T21:42:00.000Z,317,392,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001158,Curitiba,PR,4,6,6103.25,1017.2083333333334,2021-01-15T17:13:00.000Z,2023-04-10T13:52:00.000Z,815,71,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001176,Belo Horizonte,MG,4,7,9602.96,1371.8514285714284,2021-11-28T16:59:00.000Z,2022-09-19T06:16:00.000Z,295,274,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_001177,Campo Grande,MS,3,3,2809.7200000000003,936.5733333333334,2021-06-06T23:03:00.000Z,2023-05-10T10:05:00.000Z,703,41,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
